Fechas;Unidad de Valor Adquisitivo (UVA) - en pesos - base 31.3.2016=14.05;
6/9/2017;19.10000000000;
6/10/2017;19.11000000000;
6/11/2017;19.11000000000;
6/12/2017;19.11000000000;
6/13/2017;19.16000000000;
6/14/2017;19.18000000000;
6/15/2017;19.19000000000;
6/16/2017;19.21000000000;
6/17/2017;19.22000000000;
6/18/2017;19.22000000000;
6/19/2017;19.22000000000;
6/20/2017;19.24000000000;
6/21/2017;19.24000000000;
6/22/2017;19.26000000000;
6/23/2017;19.27000000000;
6/24/2017;19.28000000000;
6/25/2017;19.28000000000;
6/26/2017;19.28000000000;
6/27/2017;19.30000000000;
6/28/2017;19.31000000000;
6/29/2017;19.32000000000;
6/30/2017;19.33000000000;
7/1/2017;19.34000000000;
7/2/2017;19.34000000000;
7/3/2017;19.34000000000;
7/4/2017;19.36000000000;
7/5/2017;19.37000000000;
7/6/2017;19.38000000000;
7/7/2017;19.39000000000;
7/8/2017;19.40000000000;
7/9/2017;19.40000000000;
7/10/2017;19.40000000000;
7/11/2017;19.42000000000;
7/12/2017;19.43000000000;
7/13/2017;19.44000000000;
7/14/2017;19.45000000000;
7/15/2017;19.46000000000;
7/16/2017;19.46000000000;
7/17/2017;19.46000000000;
7/18/2017;19.48000000000;
7/19/2017;19.49000000000;
7/20/2017;19.49000000000;
7/21/2017;19.50000000000;
7/22/2017;19.51000000000;
7/23/2017;19.51000000000;
7/24/2017;19.51000000000;
7/25/2017;19.53000000000;
7/26/2017;19.54000000000;
7/27/2017;19.55000000000;
7/28/2017;19.55000000000;
7/29/2017;19.56000000000;
7/30/2017;19.56000000000;
7/31/2017;19.56000000000;
8/1/2017;19.58000000000;
8/2/2017;19.59000000000;
8/3/2017;19.60000000000;
8/4/2017;19.60000000000;
8/5/2017;19.61000000000;
8/6/2017;19.61000000000;
8/7/2017;19.61000000000;
8/8/2017;19.63000000000;
8/9/2017;19.64000000000;
8/10/2017;19.65000000000;
8/11/2017;19.65000000000;
8/12/2017;19.66000000000;
8/13/2017;19.66000000000;
8/14/2017;19.66000000000;
8/15/2017;19.68000000000;
8/16/2017;19.69000000000;
8/17/2017;19.70000000000;
8/18/2017;19.71000000000;
8/19/2017;19.72000000000;
8/20/2017;19.72000000000;
8/21/2017;19.72000000000;
8/22/2017;19.72000000000;
8/23/2017;19.77000000000;
8/24/2017;19.78000000000;
8/25/2017;19.79000000000;
8/26/2017;19.80000000000;
8/27/2017;19.80000000000;
8/28/2017;19.80000000000;
8/29/2017;19.83000000000;
8/30/2017;19.84000000000;
8/31/2017;19.85000000000;
